hour,jobs_active,gpus_active_requested,capacity_gpus,demand_capacity_ratio
1051,5721.0,9830.200000000003,10412,0.9441221667306956
1052,5728.0,9815.200000000003,10412,0.9426815213215523
1053,5732.0,10002.200000000003,10412,0.9606415674222054
1054,5721.0,9778.200000000003,10412,0.9391279293123321
1055,5722.0,9914.200000000003,10412,0.9521897810218981
1056,5633.0,8597.200000000003,10412,0.8257011140991166
1057,5582.0,9000.200000000003,10412,0.8644064540914332
1058,5563.0,8343.200000000003,10412,0.8013061851709569
1059,5576.0,8241.200000000003,10412,0.7915097963887824
1060,5583.0,8424.200000000003,10412,0.8090856703803306
1061,5596.0,8528.200000000003,10412,0.8190741452170575
1062,5605.0,8439.200000000003,10412,0.810526315789474
1063,5616.0,8308.200000000003,10412,0.7979446792162891
1064,5621.0,8317.200000000003,10412,0.7988090664617751
1065,5641.0,8452.700000000003,10412,0.8118228966577029
1066,5629.0,9184.200000000003,10412,0.8820783711102577
1067,5639.0,9130.700000000003,10412,0.8769400691509799
1068,5643.0,9150.200000000003,10412,0.8788129081828662
1069,5703.0,9221.700000000003,10412,0.8856799846331159
1070,5742.0,9571.200000000003,10412,0.9192470226661547
1071,5655.0,9389.200000000003,10412,0.9017671917018827
1072,5701.0,9482.200000000003,10412,0.9106991932385711
1073,5718.0,9585.200000000003,10412,0.9205916250480217
1074,5714.0,9606.200000000003,10412,0.9226085286208223
1075,5693.0,9520.200000000003,10412,0.9143488282750675
1076,5722.0,9546.700000000003,10412,0.9168939684978873
1077,5756.0,9552.700000000003,10412,0.9174702266615447
1078,5725.0,9742.200000000003,10412,0.9356703803303883
1079,5748.0,9861.700000000003,10412,0.9471475220898965
1080,5572.0,7196.200000000003,10412,0.6911448328851327
1081,5577.0,7183.200000000003,10412,0.689896273530542
1082,5541.0,7142.200000000003,10412,0.6859585094122169
1083,5531.0,7105.200000000003,10412,0.6824049174029968
1084,5533.0,7135.700000000003,10412,0.6853342297349215
1085,5563.0,7164.700000000003,10412,0.6881194775259318
1086,5567.0,7428.700000000003,10412,0.7134748367268539
1087,5554.0,7413.200000000003,10412,0.7119861698040725
1088,5551.0,7415.700000000003,10412,0.7122262773722631
1089,5558.0,7440.200000000003,10412,0.7145793315405304
